NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
MIDWOOD,2307A AVE O,760000,10/10/19
MIDWOOD,"1401 OCEAN AVENUE, 5F",240000,10/10/19
MIDWOOD,"1587 EAST 19TH STREET, 6K",543746,10/10/19
MIDWOOD,"1587 EAST 19TH STREET, P26",543746,10/10/19
MILL BASIN,2755 MILL AVENUE,650000,10/10/19
MILL BASIN,2726 EAST 64TH STREET,680000,10/10/19
OCEAN PARKWAY-NORTH,"820 OCEAN PARKWAY, 720",420000,10/10/19
OCEAN PARKWAY-NORTH,"1360 OCEAN PARKWAY, 14K",392670,10/10/19
OCEAN PARKWAY-SOUTH,2473 EAST 2ND STREET,788480,10/10/19
OCEAN PARKWAY-SOUTH,"2552 EAST 7TH STREET, 4C",315000,10/10/19
PARK SLOPE,573 10TH STREET,2999000,10/10/19
PARK SLOPE,"90 8TH AVENUE, 9C",1175000,10/10/19
SEAGATE,3718 POLAR STREET,578000,10/10/19
SHEEPSHEAD BAY,2280 EAST 21 STREET,828000,10/10/19
SHEEPSHEAD BAY,2253 EAST 29TH STREET,855000,10/10/19
SHEEPSHEAD BAY,2343 BRIGHAM STREET,638000,10/10/19
SHEEPSHEAD BAY,2117 VOORHIES,1500000,10/10/19
SHEEPSHEAD BAY,"2675 OCEAN AVENUE, 5M",187500,10/10/19
SHEEPSHEAD BAY,"3901 NOSTRAND AVENUE, L5N",270000,10/10/19
WILLIAMSBURG-CENTRAL,"52 CLYMER STREET, 140",900000,10/10/19
WILLIAMSBURG-CENTRAL,"242 WALLABOUT STREET, 6A",890000,10/10/19
WILLIAMSBURG-EAST,"21 POWERS STREET, 2D",993988,10/10/19
WILLIAMSBURG-EAST,"140 SCHOLES, 2A",679000,10/10/19
WILLIAMSBURG-EAST,"21 POWERS STREET, P7",993988,10/10/19
WILLIAMSBURG-NORTH,"113 NORTH 9TH STREET, 1",1875000,10/10/19
WILLIAMSBURG-SOUTH,"299 BEDFORD AVENUE, 4H",725000,10/10/19
BEDFORD STUYVESANT,279 LEXINGTON AVENUE,990421,10/11/19
BEDFORD STUYVESANT,185 VAN BUREN STREET,1535000,10/11/19
BEDFORD STUYVESANT,"627 DEKALB AVENUE, 4F",733140,10/11/19
BENSONHURST,1606 66TH STREET,299970,10/11/19
BERGEN BEACH,"5 COVE LANE, 3-1",600000,10/11/19
BERGEN BEACH,"5 COVE LANE, 3-G1",600000,10/11/19
BOROUGH PARK,826 54TH STREET,1580000,10/11/19
BOROUGH PARK,828 54TH STREET,1580000,10/11/19
BOROUGH PARK,1202 60TH STREET,1600000,10/11/19
BOROUGH PARK,1529 58TH STREET,1850000,10/11/19
BOROUGH PARK,5602 13TH AVENUE,2200000,10/11/19
BRIGHTON BEACH,"35 SEACOAST TERRACE, 10L",575000,10/11/19
BRIGHTON BEACH,"2926 BRIGHTON 6TH STREET, 2A",415000,10/11/19
BROOKLYN HEIGHTS,"28 PIERREPONT STREET, 2",1900000,10/11/19
CANARSIE,715 EAST 80TH,775000,10/11/19
CANARSIE,1044 EAST 103 STREET,250000,10/11/19
CANARSIE,"907 EAST 106 STREET, 7B",350000,10/11/19
CARROLL GARDENS,"85 1ST PLACE, 4",1335000,10/11/19
CONEY ISLAND,"501 SURF AVENUE, 20E",579000,10/11/19
CROWN HEIGHTS,617 WASHINGTON AVENUE,960000,10/11/19
CYPRESS HILLS,136 RICHMOND STREET,215000,10/11/19
DOWNTOWN-FULTON FERRY,"51 JAY STREET, 1P",2255424,10/11/19
DOWNTOWN-FULTON FERRY,"70 WASHINGTON STREET, 12A",1700000,10/11/19
EAST NEW YORK,203 WYONA STREET,515000,10/11/19
FLATBUSH-EAST,3118 AVENUE J,889000,10/11/19
FLATBUSH-EAST,1234 TROY AVENUE,667800,10/11/19
FLATBUSH-EAST,738 EAST 43RD STREET,740000,10/11/19
FLATBUSH-EAST,740 EAST 52ND STREET,610700,10/11/19
FLATBUSH-EAST,5909 PRESTON COURT,1320000,10/11/19
FLATBUSH-NORTH,1008 LENOX ROAD,970000,10/11/19
FLATLANDS,1273 EAST 46TH STREET,660000,10/11/19
FLATLANDS,5015 AVENUE J,710000,10/11/19
FORT GREENE,"143 LAFAYETTE AVENUE, 5F",450000,10/11/19
FORT GREENE,"75 GREENE AVENUE, 6A",1627011,10/11/19
GOWANUS,171 13TH STREET,1050000,10/11/19
GRAVESEND,1877 WEST 7TH STREET,840000,10/11/19
MARINE PARK,1938 EAST 38TH STREET,807000,10/11/19
MIDWOOD,867 EAST 21ST STREET,1661000,10/11/19
MIDWOOD,1539 EAST 13TH STREET,1250000,10/11/19
MILL BASIN,2732 EAST 66TH STREET,1225000,10/11/19
MILL BASIN,2105 EAST 64TH STREET,965000,10/11/19
OCEAN HILL,2083 PACIFIC STREET,1326000,10/11/19
OCEAN HILL,663 DECATUR STREET,930000,10/11/19
OCEAN HILL,2368 ATLANTIC AVENUE,855000,10/11/19
OCEAN PARKWAY-NORTH,704 EAST 2ND STREET,970000,10/11/19
OCEAN PARKWAY-NORTH,294 PARKVILLE AVENUE,10,10/11/19
OCEAN PARKWAY-NORTH,1485 EAST 8TH STREET,1999900,10/11/19
OCEAN PARKWAY-SOUTH,735 DUNNE COURT,805000,10/11/19
OLD MILL BASIN,1917 EAST 52ND STREET,620000,10/11/19
PARK SLOPE,"443 BERGEN STREET, 2",1286634,10/11/19
SHEEPSHEAD BAY,2114 EAST 13TH STREET,880000,10/11/19
SHEEPSHEAD BAY,2728 COYLE STREET,412500,10/11/19
SHEEPSHEAD BAY,2654 HARING STREET,966000,10/11/19
SHEEPSHEAD BAY,2712 BROWN STREET,965000,10/11/19
SUNSET PARK,"320 23RD STREET, 3A",623000,10/11/19
WILLIAMSBURG-CENTRAL,"202 DIVISION AVENUE, 8",560038,10/11/19
WILLIAMSBURG-CENTRAL,"242 WALLABOUT STREET, 3A",999000,10/11/19
WILLIAMSBURG-CENTRAL,"242 WALLABOUT STREET, 3B",437000,10/11/19
WILLIAMSBURG-CENTRAL,"242 WALLABOUT STREET, 5A",992794,10/11/19
WILLIAMSBURG-CENTRAL,"242 WALLABOUT STREET, 6B",876713,10/11/19
WILLIAMSBURG-EAST,66 MOORE STREET,1850000,10/11/19
WILLIAMSBURG-EAST,"648 GRAND STREET, 1A",315000,10/11/19
WINDSOR TERRACE,97 SHERMAN STREET,2250000,10/11/19
CONEY ISLAND,"2935 WEST 5TH STREET, 9F",420000,10/12/19
CROWN HEIGHTS,847 PARK PLACE,3750,10/12/19
EAST NEW YORK,309 ATKINS AVENUE,10,10/14/19
GRAVESEND,108 AVENUE T,1420000,10/14/19
BAY RIDGE,7609 RIDGE BOULEVARD,1700000,10/15/19
BAY RIDGE,9309 RIDGE BOULEVARD,1555000,10/15/19
BAY RIDGE,"268 BAY RIDGE AVENUE, 3C",767099,10/15/19
BAY RIDGE,"268 BAY RIDGE AVENUE, P2",767099,10/15/19
BEDFORD STUYVESANT,9 HATTIE JONES COURT,770000,10/15/19
BEDFORD STUYVESANT,326 MADISON ST,975000,10/15/19
BENSONHURST,"7516 BAY PARKWAY, 6C",681209,10/15/19
BENSONHURST,"7516 BAY PARKWAY, P15",681209,10/15/19
BERGEN BEACH,1230 EAST 72ND STREET,500000,10/15/19
BOERUM HILL,"40 DEAN STREET, GARG1",200000,10/15/19
BOROUGH PARK,2359 65TH STREET,1580000,10/15/19
BOROUGH PARK,1717 62ND STREET,1660000,10/15/19
BRIGHTON BEACH,2922 BRIGHTON 5 STREET,10,10/15/19
BRIGHTON BEACH,"50 BRIGHTON 1ST ROAD, 7N",600000,10/15/19
BROOKLYN HEIGHTS,"9 GARDEN PLACE, 2",3350000,10/15/19
BROOKLYN HEIGHTS,"65 MONTAGUE STREET, 1A",1450000,10/15/19
BROWNSVILLE,252 NEWPORT STREET,20750000,10/15/19
BUSHWICK,51 STANHOPE STREET,1480000,10/15/19
BUSHWICK,"318 KNICKERBOCKER AVENUE, 4L",1150000,10/15/19
BUSHWICK,"301 COVERT STREET, 2C",525300,10/15/19
BUSHWICK,"301 COVERT STREET, P5",4700,10/15/19
CANARSIE,1386 E 93RD STREET,10,10/15/19
CANARSIE,1299 EAST 94TH STREET,570000,10/15/19
CYPRESS HILLS,167 EUCLID AVENUE,470000,10/15/19
DOWNTOWN-FULTON FERRY,"70 WASHINGTON STREET, PHI",1800000,10/15/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 7E",858055,10/15/19
EAST NEW YORK,493 CHESTNUT STREET,545000,10/15/19
EAST NEW YORK,738 WARWICK STREET,755000,10/15/19
FLATBUSH-EAST,5811 TILDEN AVENUE,599000,10/15/19
FLATBUSH-NORTH,83 REMSEN AVENUE,540000,10/15/19
FLATBUSH-NORTH,96 EAST 42ND STREET,450000,10/15/19
FORT GREENE,"75 GREENE AVENUE, 4B",1945214,10/15/19
FORT GREENE,"75 GREENE AVENUE, STORA",1945214,10/15/19
GERRITSEN BEACH,13 CANTON COURT,525000,10/15/19
GOWANUS,"500 4TH AVE, 2F",623000,10/15/19
GRAVESEND,"2475 WEST 16, 6E",265000,10/15/19
GRAVESEND,"214 AVENUE P, M1",6617925,10/15/19
GREENPOINT,199 FRANKLIN STREET,2475000,10/15/19
GREENPOINT,"76 ENGERT AVENUE, 1B",699000,10/15/19
GREENPOINT,"84 ENGERT AVENUE, P12",90000,10/15/19
GREENPOINT,"84 ENGERT AVENUE, P16",90000,10/15/19
MARINE PARK,1867 EAST 38TH STREET,725000,10/15/19
OCEAN PARKWAY-NORTH,"495 EAST 7 STREET, 6H",270000,10/15/19
OLD MILL BASIN,2060 E 65TH,603200,10/15/19
PARK SLOPE,"35 PROSPECT PARK WEST, 3C",2100000,10/15/19
PROSPECT HEIGHTS,"550 VANDERBILT AVENUE, 201",1719255,10/15/19
SHEEPSHEAD BAY,3086 EMMONS AVENUE,200000,10/15/19
SHEEPSHEAD BAY,2730 HARING STREET,1200000,10/15/19
SUNSET PARK,770 52ND STREET,1730000,10/15/19
SUNSET PARK,711 53 STREET,1478000,10/15/19
SUNSET PARK,"420 64TH STREET, 10D",445000,10/15/19
WILLIAMSBURG-SOUTH,"60 BROADWAY, 5C",1710000,10/15/19
WINDSOR TERRACE,"147 PROSPECT PARK SW, 4",615000,10/15/19
WYCKOFF HEIGHTS,"358 GROVE STREET, 3D",618800,10/15/19
WYCKOFF HEIGHTS,"358 GROVE STREET, P32",618800,10/15/19
BATH BEACH,8883 18TH AVENUE,1250000,10/16/19
BAY RIDGE,423 76TH STREET,990000,10/16/19
BEDFORD STUYVESANT,336 HALSEY STREET,1195000,10/16/19
BEDFORD STUYVESANT,"170 PUTNAM AVE, C",1212500,10/16/19
BEDFORD STUYVESANT,21 BREVOORT PLACE,2450000,10/16/19
BEDFORD STUYVESANT,"77 STUYVESANT AVENUE, 3A",240000,10/16/19
BEDFORD STUYVESANT,"529 MARCY AVENUE, 2A",2500,10/16/19
BENSONHURST,1670 71ST STREET,787000,10/16/19
BENSONHURST,1547 80TH STREET,1350000,10/16/19
BENSONHURST,"7516 BAY PARKWAY, 2C",680191,10/16/19
BENSONHURST,"7516 BAY PARKWAY, 6F",612987,10/16/19
BENSONHURST,"7516 BAY PARKWAY, P26",680191,10/16/19
BOROUGH PARK,838 47TH STREET,475000,10/16/19
BROWNSVILLE,644 SACKMAN STREET,343400,10/16/19
BUSHWICK,1187 GATES AVENUE,960000,10/16/19
BUSHWICK,642 CHAUNCEY STREET,100000,10/16/19
BUSHWICK,264 JEFFERSON STREET,1050000,10/16/19
BUSHWICK,"246 CORNELIA STREET, A4",300000,10/16/19
CANARSIE,9403 AVENUE N,290000,10/16/19
CANARSIE,136 EAST 87TH STREET,420000,10/16/19
CANARSIE,8922 BEDELL LANE,432000,10/16/19
CANARSIE,24 DURLAND PLACE,630000,10/16/19
CANARSIE,1420 E 101 ST,662475,10/16/19
CARROLL GARDENS,"529 COURT STREET, 301",735000,10/16/19
CLINTON HILL,"38 LEXINGTON AVENUE, 1A",1825000,10/16/19
CLINTON HILL,"38 LEXINGTON AVENUE, 3A",1875000,10/16/19
COBBLE HILL,234 BALTIC STREET,3900000,10/16/19
CROWN HEIGHTS,1339 BERGEN STREET,400000,10/16/19
CROWN HEIGHTS,1105 PARK PLACE,1400000,10/16/19
CROWN HEIGHTS,"633 STERLING PLACE, 3B",2500,10/16/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 8E",883841,10/16/19
DOWNTOWN-FULTON MALL,"189 SCHERMERHORN STREET, 6B",820000,10/16/19
EAST NEW YORK,761 WILLIAMS AVENUE,865000,10/16/19
EAST NEW YORK,1092 LORING AVENUE,3100000,10/16/19
FLATBUSH-CENTRAL,"590 PARKSIDE AVE, 2 EE",228000,10/16/19
FLATBUSH-EAST,223 EAST 37TH STREET,1000,10/16/19
FLATBUSH-EAST,669 EAST 31ST STREET,1086000,10/16/19
FLATBUSH-NORTH,94 EAST 91ST STREET,206336,10/16/19
GRAVESEND,2652 HARWAY AVENUE,1150000,10/16/19
GREENPOINT,"21 INDIA STREET, 33B",2141634,10/16/19
MIDWOOD,1538 EAST 16TH STREET,400000,10/16/19
MIDWOOD,"862 EAST 17TH STREET, 15",3150000,10/16/19
OCEAN PARKWAY-SOUTH,2947 SHORE PARKWAY,641498,10/16/19
PARK SLOPE,"11 LINCOLN PLACE, 1L",1105000,10/16/19
PROSPECT HEIGHTS,"550 VANDERBILT AVENUE, 411",630000,10/16/19
SHEEPSHEAD BAY,2406 EAST 24TH STREET,1065000,10/16/19
SHEEPSHEAD BAY,2675 EAST 13TH STREET,820000,10/16/19
SHEEPSHEAD BAY,"2632 EAST 21 STREET, 2D",580000,10/16/19
WILLIAMSBURG-EAST,500 STAGG STREET,4800000,10/16/19
WINDSOR TERRACE,"35 MCDONALD AVENUE, 1E",925000,10/16/19
WINDSOR TERRACE,"35 MCDONALD AVENUE, P7",925000,10/16/19
BATH BEACH,1659 CROPSEY AVENUE,950000,10/17/19
BAY RIDGE,148 87TH STREET,1280000,10/17/19
BAY RIDGE,"7901 4TH AVE, A3",400000,10/17/19
BEDFORD STUYVESANT,6 HERKIMER COURT,900000,10/17/19
BEDFORD STUYVESANT,598 MYRTLE AVENUE,2999990,10/17/19
BEDFORD STUYVESANT,600 MYRTLE AVENUE,2999990,10/17/19
BEDFORD STUYVESANT,"679 QUINCY STREET, 3",845000,10/17/19
BENSONHURST,2117 BAY RIDGE AVENUE,1650000,10/17/19
BENSONHURST,"2021 84TH STREET, 1E",300000,10/17/19
BERGEN BEACH,"28 COVE LANE, 12A",585000,10/17/19
BERGEN BEACH,"28 COVE LANE, 12G-2",585000,10/17/19
BOROUGH PARK,1122 52ND STREET,1000,10/17/19
BROOKLYN HEIGHTS,"87 HICKS STREET, 2D",410000,10/17/19
BROOKLYN HEIGHTS,"262 HICKS STREET, B",750000,10/17/19
BROOKLYN HEIGHTS,"75 HENRY ST, 6D",525000,10/17/19
BUSHWICK,1362 DECATUR STREET,360000,10/17/19
CANARSIE,1423 EAST 88TH STREET,560038,10/17/19
CANARSIE,65 CONKLIN AVENUE,330000,10/17/19
CANARSIE,1054 EAST 105 STREET,1,10/17/19
CANARSIE,1402 EAST 100TH STREET,420000,10/17/19
CARROLL GARDENS,"505 COURT STREET, 5A",775000,10/17/19
CLINTON HILL,83 ST JAMES PLACE,2369000,10/17/19
COBBLE HILL,393 HICKS STREET,3000000,10/17/19
COBBLE HILL,"205 WARREN STREET, 3D",757000,10/17/19
CONEY ISLAND,2822 WEST 22ND STREET,555000,10/17/19
CONEY ISLAND,"601 SURF AVENUE, 6G",740000,10/17/19
CONEY ISLAND,"601 SURF AVENUE, 11M",480000,10/17/19
CONEY ISLAND,"501 SURF AVENUE, 398",740000,10/17/19
CROWN HEIGHTS,1182 DEAN STREET,1810000,10/17/19
CROWN HEIGHTS,"12 CROWN STREET, F11",352500,10/17/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 8H",629279,10/17/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 9H",639461,10/17/19
EAST NEW YORK,731 NEW JERSEY AVENUE,830000,10/17/19
FLATBUSH-CENTRAL,"1155 OCEAN AVENUE, 6K",345000,10/17/19
FLATBUSH-LEFFERTS GARDEN,"125 HAWTHORNE ST, 2D",865000,10/17/19
FLATBUSH-NORTH,17 EAST 92ND STREET,538649,10/17/19
FLATLANDS,1094 EAST 52ND STREET,550000,10/17/19
FLATLANDS,1837 SCHENECTADY AVENUE,360000,10/17/19
GOWANUS,"175 12TH STREET, 4A",925000,10/17/19
GOWANUS,577 UNION STREET,3745000,10/17/19
GOWANUS,532 UNION STREET,7520195,10/17/19
GOWANUS,586 SACKETT STREET,32681500,10/17/19
GOWANUS,536 UNION STREET,11053305,10/17/19
GOWANUS,538 UNION STREET,11053305,10/17/19
GOWANUS,540 UNION STREET,11053305,10/17/19
GOWANUS,542 UNION STREET,11053305,10/17/19
GOWANUS,499 PRESIDENT STREET,7520195,10/17/19
GOWANUS,495 PRESIDENT STREET,11053305,10/17/19
GRAVESEND,"47 28TH AVENUE, 1B",395460,10/17/19
GREENPOINT,"72 HURON STREET, 3B",800000,10/17/19
MANHATTAN BEACH,1418 SHORE BLVD.,960000,10/17/19
MARINE PARK,1827 KIMBALL STREET,975000,10/17/19
MARINE PARK,2138 EAST 36TH STREET,700000,10/17/19
MARINE PARK,"2251 KNAPP STREET, 5B",255000,10/17/19
MILL BASIN,2653 EAST 65TH STREET,840000,10/17/19
OCEAN PARKWAY-SOUTH,740 CRAWFORD AVENUE,995000,10/17/19
OLD MILL BASIN,1840 EAST 53RD STREET,748000,10/17/19
OLD MILL BASIN,2077 EAST 57TH STREET,961472,10/17/19
PROSPECT HEIGHTS,"856 WASHINGTON AVENUE, 5A",1715000,10/17/19
PROSPECT HEIGHTS,"351 PROSPECT PLACE, 2B",774124,10/17/19
RED HOOK,109 KING STREET,2545000,10/17/19
SHEEPSHEAD BAY,2243 EAST 28TH STREET,828000,10/17/19
SUNSET PARK,653 58TH STREET,1050000,10/17/19
WILLIAMSBURG-EAST,338 HUMBOLDT STREET,1875000,10/17/19
WILLIAMSBURG-EAST,"37 POWERS STREET, 3B",895000,10/17/19
WILLIAMSBURG-EAST,"140 SCHOLES STREET, 4B",650000,10/17/19
WILLIAMSBURG-EAST,418 JOHNSON AVENUE,13300000,10/17/19
WILLIAMSBURG-EAST,450 JOHNSON AVENUE,13300000,10/17/19
WILLIAMSBURG-EAST,79 INGRAHAM STREET,13300000,10/17/19
WILLIAMSBURG-NORTH,"22 NORTH 6TH STREET, 15J",1428000,10/17/19
BAY RIDGE,522 81ST STREET,1370000,10/18/19
BEDFORD STUYVESANT,26 ROCHESTER AVE,635000,10/18/19
BENSONHURST,6801 14TH AVENUE,1770000,10/18/19
BENSONHURST,"7516 BAY PARKWAY, 7B",750796,10/18/19
BENSONHURST,"7516 BAY PARKWAY, P29",750796,10/18/19
BRIGHTON BEACH,"3041 BRIGHTON 2 STREET, 2C",565000,10/18/19
BROOKLYN HEIGHTS,72 HICKS STREET,5700000,10/18/19
BROWNSVILLE,437 AMBOY STREET,676500,10/18/19
BUSHWICK,"301 COVERT STREET, 2E",588000,10/18/19
BUSHWICK,"301 COVERT STREET, P6",588000,10/18/19
BUSHWICK,"301 COVERT STREET, P9",588000,10/18/19
CLINTON HILL,"538 WASHINGTON AVENUE, 2B",1395000,10/18/19
COBBLE HILL,"211 WARREN STREET, 3",1756481,10/18/19
COBBLE HILL-WEST,96 DEGRAW STREET,3550000,10/18/19
CROWN HEIGHTS,"1479 PROSPECT PLACE, 1",539000,10/18/19
CYPRESS HILLS,195 ELTON STREET,323303,10/18/19
CYPRESS HILLS,201 AUTUMN AVENUE,750000,10/18/19
CYPRESS HILLS,199 LOGAN STREET,865000,10/18/19
DOWNTOWN-FULTON FERRY,"100 JAY ST, 15C",1560000,10/18/19
DOWNTOWN-FULTON MALL,"96 SCHERMERHORN ST, 12E",1200000,10/18/19
DOWNTOWN-METROTECH,"150 MYRTLE AVENUE, 3003",1820000,10/18/19
EAST NEW YORK,986 CLEVELAND,372160,10/18/19
EAST NEW YORK,360 BRADFORD STREET,850000,10/18/19
FLATBUSH-CENTRAL,420 STRATFORD ROAD,1550000,10/18/19
FLATBUSH-CENTRAL,"15 EAST 19TH STREET, 1B",530000,10/18/19
FLATBUSH-EAST,578 EAST 35TH STREET,571650,10/18/19
FLATBUSH-NORTH,575 MIDWOOD STREET,965000,10/18/19
FLATLANDS,4311 AVENUE M,655000,10/18/19
GREENPOINT,140A DIAMOND STREET,1925000,10/18/19
GREENPOINT,"102 GUERNSEY STREET, B-B",530000,10/18/19
MARINE PARK,"2265 GERRITSEN AVENUE, 4P",227500,10/18/19
OCEAN PARKWAY-SOUTH,"2310 OCEAN PARKWAY, 1J",235000,10/18/19
OCEAN PARKWAY-SOUTH,"400 AVENUE U, 303",37000,10/18/19
PARK SLOPE,"443 BERGEN STREET, 1",2396672,10/18/19
PARK SLOPE,"63 ST. JOHNS PLACE, D",38000,10/18/19
PARK SLOPE,"61 ST. JOHNS PLACE, E",33000,10/18/19
PARK SLOPE,"52 ST. JOHNS PLACE, B",60000,10/18/19
PARK SLOPE,"613 BALTIC STREET, 7E",1800000,10/18/19
PARK SLOPE SOUTH,"471 18TH STREET, E1B",430000,10/18/19
PARK SLOPE SOUTH,"471 18TH STREET, 10",430000,10/18/19
SHEEPSHEAD BAY,2708 AVENUE W,733140,10/18/19
SHEEPSHEAD BAY,"3105 AVE V, 5A",171000,10/18/19
SHEEPSHEAD BAY,"4665 BEDFORD AVENUE, 2D",329550,10/18/19
SUNSET PARK,4408 5 AVENUE,1900000,10/18/19
SUNSET PARK,129 28TH STREET,1115000,10/18/19
SUNSET PARK,"661 41 STREET, 3C",700000,10/18/19
WILLIAMSBURG-EAST,"438 HUMBOLDT STREET, 3B",2450000,10/18/19
WINDSOR TERRACE,34 SHERMAN STREET,2100000,10/18/19
BATH BEACH,"8807 BAY 16TH STREET, 2A",640000,10/21/19
BATH BEACH,"8803 BAY 16TH STREET, P6",640000,10/21/19
BAY RIDGE,623 78TH STREET,990000,10/21/19
BAY RIDGE,7805 RIDGE BLVD,1330000,10/21/19
BAY RIDGE,178 79TH STREET,10,10/21/19
BAY RIDGE,647 90TH STREET,900000,10/21/19
BAY RIDGE,28 PARROTT PLACE,1338000,10/21/19
BEDFORD STUYVESANT,"39 MADISON STREET, 39-1B",1095000,10/21/19
BOERUM HILL,"110 HOYT STREET, 1",885734,10/21/19
BOERUM HILL,41 WYCKOFF STREET,3050000,10/21/19
BRIGHTON BEACH,"3045 OCEAN PKWY, 4F",350000,10/21/19
BROWNSVILLE,64 TAPSCOTT STREET,200000,10/21/19
BUSHWICK,1223 JEFFERSON AVENUE,40000,10/21/19
CANARSIE,261 EAST 86TH STREET,499999,10/21/19
CANARSIE,1320 EAST 103RD STREET,710000,10/21/19
CANARSIE,983 EAST 78TH STREET,555000,10/21/19
CANARSIE,1179 EAST 93RD STREET,605000,10/21/19
CARROLL GARDENS,2 FIRST PLACE,2700000,10/21/19
CROWN HEIGHTS,1271 BERGEN STREET,2000000,10/21/19
CROWN HEIGHTS,"345 MONTGOMERY STREET, 6A",600000,10/21/19
DOWNTOWN-FULTON FERRY,"57 FRONT STREET, 301",650971,10/21/19
DYKER HEIGHTS,1342 81ST STREET,1090000,10/21/19
FLATBUSH-EAST,37 EAST 32ND STREET,899000,10/21/19
FLATLANDS,2161 SCHENECTADY AVENUE,820000,10/21/19
FORT GREENE,"75 GREENE AVENUE, 3D",911690,10/21/19
FORT GREENE,"75 GREENE AVENUE, STORA",911690,10/21/19
GRAVESEND,2604 HARWAY AVENUE,640000,10/21/19
GRAVESEND,1874 WEST 8TH STREET,988000,10/21/19
GRAVESEND,"103 QUENTIN ROAD, PHB1",625000,10/21/19
GRAVESEND,"1671 WEST 10TH STREET, PSA6",625000,10/21/19
GREENPOINT,152 KENT STREET,3050000,10/21/19
GREENPOINT,535 MORGAN AVENUE,9500000,10/21/19
MARINE PARK,3619 AVE R,675000,10/21/19
MIDWOOD,969 EAST 14TH STREET,856167,10/21/19
MIDWOOD,"1710 AVENUE H, D6",356000,10/21/19
OCEAN HILL,1927 BERGEN STREET,1000,10/21/19
OCEAN PARKWAY-SOUTH,2474 WEST 2ND STREET,1120000,10/21/19
PROSPECT HEIGHTS,"279 STERLING PLACE, 1D",1050000,10/21/19
SHEEPSHEAD BAY,2165 EAST 16TH STREET,1350000,10/21/19
BAY RIDGE,6810 NARROWS AVENUE,10,10/22/19
BAY RIDGE,557 73RD STREET,1350000,10/22/19
BENSONHURST,1527 84TH STREET,1100000,10/22/19
BOERUM HILL,306 STATE STREET,4800000,10/22/19
BROOKLYN HEIGHTS,"111 HICKS STREET, 14A/B",1740000,10/22/19
BROOKLYN HEIGHTS,"171 COLUMBIA HEIGHTS, TH",4999995,10/22/19
BUSHWICK,"1095 BUSHWICK AVE, 3C",200000,10/22/19
CANARSIE,10506 AVENUE J,1,10/22/19
CARROLL GARDENS,301 DEGRAW STREET,3000000,10/22/19
DOWNTOWN-FULTON MALL,"10 NEVINS STREET, 5H",598731,10/22/19
EAST NEW YORK,220 MILFORD STREET,525000,10/22/19
EAST NEW YORK,378 FORBELL STREET,714000,10/22/19
EAST NEW YORK,"162 COZINE AVENUE, 1-C B",340000,10/22/19
FLATBUSH-EAST,"1655 FLATBUSH AVENUE, A604",300000,10/22/19
FLATBUSH-NORTH,471 EAST 96 STREET,740000,10/22/19
FLATLANDS,2023 SCHENECTADY AVENUE,645000,10/22/19
FLATLANDS,"1270 EAST 51ST, 4M",110000,10/22/19
FLATLANDS,"2239 TROY AVENUE, 3A",10000,10/22/19
FORT GREENE,"75 GREENE AVENUE, 3A",1459000,10/22/19
FORT GREENE,"75 GREENE AVENUE, STORA",1459000,10/22/19
MARINE PARK,1866 EAST 31ST STREET,735000,10/22/19
MARINE PARK,3417 AVENUE T,875000,10/22/19
OCEAN HILL,877 HANCOCK STREET,980000,10/22/19
OCEAN PARKWAY-NORTH,"515 EAST 7TH STREET, 6P",270000,10/22/19
OLD MILL BASIN,2071 EAST 61ST STREET,800000,10/22/19
PARK SLOPE,"670 PRESIDENT STREET, 4A",650000,10/22/19
PROSPECT HEIGHTS,"61 EASTERN PARKWAY, 6D",1550000,10/22/19
PROSPECT HEIGHTS,"873 PACIFIC STREET, 2B",1478250,10/22/19
SHEEPSHEAD BAY,3658 SHORE PARKWAY,640000,10/22/19
SHEEPSHEAD BAY,"2654 EAST 26TH STREET, 2A",10,10/22/19
SUNSET PARK,649 58TH STREET,1119000,10/22/19
SUNSET PARK,"521 41ST STREET, D3",400000,10/22/19
SUNSET PARK,4621-4623 5TH AVENUE,1950000,10/22/19
WILLIAMSBURG-NORTH,"184 KENT AVENUE, D511",953300,10/22/19
WINDSOR TERRACE,"175 PROSPECT PARK SOUTHWEST, 4G",750000,10/22/19
BAY RIDGE,41 86TH STREET,1341000,10/23/19
BAY RIDGE,"20 93 ST, 2D",515000,10/23/19
BEDFORD STUYVESANT,178 HART STREET,1300000,10/23/19
BEDFORD STUYVESANT,106 MALCOLM X BLVD,1700000,10/23/19
BENSONHURST,1443 74TH STREET,1260000,10/23/19
BENSONHURST,1962 85TH STREET,1450000,10/23/19
BOROUGH PARK,"6422 BAY PARKWAY, 4A",480000,10/23/19
BRIGHTON BEACH,2928 BRIGHTON 8 STREET,345000,10/23/19
BRIGHTON BEACH,"40 BRIGHTON 1ST ROAD, 17J",422000,10/23/19
BRIGHTON BEACH,"134 WEST END AVENUE, 4A",740000,10/23/19
BROWNSVILLE,555 BRISTOL ST,865000,10/23/19
BUSHWICK,107 HARMAN STREET,934500,10/23/19
