NEIGHBORHOOD,ADDRESS,Sale Price,SALE DATE
UPPER EAST SIDE (59-79),"325 EAST 72ND STREET, 15A",1175000,10/31/19
UPPER EAST SIDE (79-96),336 EAST 82 STREET,5200000,10/31/19
UPPER EAST SIDE (79-96),"220 EAST 82ND STREET, 3RW",435000,10/31/19
UPPER EAST SIDE (79-96),"345 EAST 93RD, 13B",629000,10/31/19
UPPER EAST SIDE (79-96),"171 EAST 84TH STREET, 16E",3125000,10/31/19
UPPER EAST SIDE (79-96),"171 EAST 84TH STREET, 16G",3125000,10/31/19
UPPER WEST SIDE (59-79),"316 WEST 79TH STREET, 12E",2300000,10/31/19
UPPER WEST SIDE (59-79),"165 WEST END AVENUE, 21C",580000,10/31/19
UPPER WEST SIDE (79-96),164 WEST 81ST STREET,5008200,10/31/19
UPPER WEST SIDE (79-96),"165 WEST 91ST, 1D",1210950,10/31/19
UPPER WEST SIDE (96-116),"535 WEST 110TH STREET, 4J",545000,10/31/19
UPPER WEST SIDE (96-116),"380 RIVERSIDE DRIVE, 4L",635000,10/31/19
WASHINGTON HEIGHTS LOWER,"371 FORT WASHINGTON AVENUE, 5H",799000,10/31/19
WASHINGTON HEIGHTS LOWER,"156-08 RIVERSIDE DRIVE WEST, 4J",540000,10/31/19
WASHINGTON HEIGHTS UPPER,"120 BENNETT AVENUE, 2E",307000,10/31/19
WASHINGTON HEIGHTS UPPER,"4523 BROADWAY, 8F",455559,10/31/19
CHELSEA,"252 W 20TH ST, 3B",580000,11/1/19
CHELSEA,"155 WEST 20TH STREET, 4B",808500,11/1/19
CHELSEA,"170 WEST 23RD STREET, 4Z",688000,11/1/19
CIVIC CENTER,"37 WARREN STREET, 4A",4050000,11/1/19
CLINTON,"428 WEST 54TH STREET, PS21",165000,11/1/19
FINANCIAL,195 BROADWAY,275000000,11/1/19
FLATIRON,"32 WEST 20TH STREET, 7BC",3050000,11/1/19
GRAMERCY,"145 EAST 15TH STREET, 12S",795000,11/1/19
GRAMERCY,"38 GRAMERCY PARK NORTH, 5A",999000,11/1/19
GRAMERCY,"7 LEXINGTON AVENUE, 7B",725000,11/1/19
GRAMERCY,"201 EAST 25TH STREET, 18B",1700000,11/1/19
GREENWICH VILLAGE-CENTRAL,"20 EAST 9TH STREET, 7G",975000,11/1/19
GREENWICH VILLAGE-WEST,"150 CHARLES STREET, 5CN",6750000,11/1/19
HARLEM-CENTRAL,"23 EAST 128TH STREET, 1F",650000,11/1/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 306",750000,11/1/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 808/P",1245015,11/1/19
HARLEM-CENTRAL,"305 WEST 150TH STREET, 101",385000,11/1/19
HARLEM-UPPER,423 WEST 146 STREET,1751000,11/1/19
JAVITS CENTER,"553 WEST 30TH STREET, 29C",4630250,11/1/19
KIPS BAY,"385 1 AVENUE, 5A",1145000,11/1/19
LOWER EAST SIDE,"568 GRAND STREET, J1701",573000,11/1/19
MIDTOWN CBD,"135 EAST 54TH STREET, 9H",807500,11/1/19
MIDTOWN EAST,"320 EAST 42ND STREET, 1104",350000,11/1/19
MIDTOWN EAST,"439 EAST 51ST STREET, SR-2",106500,11/1/19
MIDTOWN WEST,"200 CENTRAL PARK SOUTH, 3P",1235000,11/1/19
MIDTOWN WEST,"345 WEST 58TH STREET, 8H",515000,11/1/19
MORNINGSIDE HEIGHTS,"80 LASALLE STREET, 7D",425000,11/1/19
MURRAY HILL,"210 EAST 36TH STREET, 8F",380000,11/1/19
TRIBECA,"377 RECTOR PLACE, 19A",880000,11/1/19
TRIBECA,"111 MURRAY STREET, 51W",9018772,11/1/19
TRIBECA,"260 WEST BROADWAY, 3D",3301000,11/1/19
UPPER EAST SIDE (59-79),"315 EAST 72ND STREET, 15M",657500,11/1/19
UPPER EAST SIDE (59-79),"420 EAST 72ND STREET, 8A",1660000,11/1/19
UPPER EAST SIDE (59-79),"340 EAST 64TH STREET, 8F",1165000,11/1/19
UPPER EAST SIDE (79-96),1711 2 AVENUE,6150000,11/1/19
UPPER EAST SIDE (79-96),"400 EAST 85 STREET, 20C",955000,11/1/19
UPPER EAST SIDE (79-96),"510 EAST 84TH STREET, 4E5AE",1650000,11/1/19
UPPER EAST SIDE (79-96),"345 EAST 80TH STREET, 17A",720000,11/1/19
UPPER EAST SIDE (96-110),"16 EAST 98TH STREET, 3C",545000,11/1/19
UPPER EAST SIDE (96-110),"1270 FIFTH AVE, 11K",610000,11/1/19
UPPER WEST SIDE (59-79),"25 WEST 64TH STREET, 5C",315000,11/1/19
UPPER WEST SIDE (59-79),"49 WEST 72ND STREET, 4E",585000,11/1/19
UPPER WEST SIDE (79-96),71 WEST 89TH ST,3500000,11/1/19
UPPER WEST SIDE (79-96),"135 WEST 79 ST, 3C",790000,11/1/19
UPPER WEST SIDE (79-96),"123 WEST 93RD STREET, 9A",749000,11/1/19
UPPER WEST SIDE (79-96),"515 WEST END AVENUE, 11C",3400000,11/1/19
UPPER WEST SIDE (79-96),"320 WEST 90TH ST, 3C",1137500,11/1/19
WASHINGTON HEIGHTS UPPER,"730 FORT WASHINGTON AVENUE, 5B",1060000,11/1/19
CHELSEA,"540 WEST 28TH STREET, 2E",1700000,11/4/19
CHELSEA,"177 NINTH AVENUE, PHC",5362500,11/4/19
CIVIC CENTER,"91 LEONARD STREET, 4C",2500000,11/4/19
CIVIC CENTER,"91 LEONARD STREET, 8C",2754064,11/4/19
CIVIC CENTER,"91 LEONARD STREET, 12E",1404437,11/4/19
CLINTON,"454 WEST 54TH STREET, 4C",760000,11/4/19
EAST VILLAGE,"15 ST MARKS PLACE, 2A",129222,11/4/19
FLATIRON,"43 EAST 25TH STREET, 26C",1760000,11/4/19
GRAMERCY,"330 THIRD AVENUE, 20L",415000,11/4/19
GREENWICH VILLAGE-WEST,"61 HORATIO STREET, 2C",740000,11/4/19
HARLEM-CENTRAL,331 CONVENT AVENUE,2350000,11/4/19
HARLEM-EAST,350 EAST 120 STRET,700000,11/4/19
HARLEM-EAST,1985/1987 THIRD AVENUE,20750000,11/4/19
HARLEM-WEST,"52 CONVENT AVENUE, 2A",1018000,11/4/19
JAVITS CENTER,"553 WEST 30TH STREET, 73A",8546868,11/4/19
KIPS BAY,"300 EAST 40TH STREET, 18S",955000,11/4/19
LOWER EAST SIDE,"208 EAST BROADWAY, J1002",760000,11/4/19
MIDTOWN EAST,"400 EAST 56TH STREET, 17N",2050000,11/4/19
MIDTOWN EAST,"45 SUTTON PLACE SOUTH, 10D",1200000,11/4/19
MIDTOWN WEST,"345 WEST 58TH STREET, 15AS",1550000,11/4/19
MIDTOWN WEST,"301 WEST 53RD STREET, 24A",1940000,11/4/19
MORNINGSIDE HEIGHTS,"552 RIVERSIDE DRIVE, 1L",435000,11/4/19
MURRAY HILL,"139 EAST 33RD STREET, 4D",430000,11/4/19
MURRAY HILL,"11 EAST 36TH STREET, 803",695000,11/4/19
SOUTHBRIDGE,"333 PEARL STREET, 27H",730000,11/4/19
TRIBECA,"225 RECTOR PLACE, 21J",960000,11/4/19
UPPER EAST SIDE (59-79),"19 EAST 74TH STREET, 5",9200000,11/4/19
UPPER EAST SIDE (59-79),"860 5 AVENUE, 8A",2950000,11/4/19
UPPER EAST SIDE (59-79),"155 EAST 76TH STREET, 7E",1305000,11/4/19
UPPER EAST SIDE (59-79),"205 EAST 76TH STREET, 8",2200000,11/4/19
UPPER EAST SIDE (79-96),"521 EAST 88TH STREET, 2C",307000,11/4/19
UPPER EAST SIDE (79-96),"505 E 79TH ST, 15D",700000,11/4/19
UPPER EAST SIDE (79-96),"171 EAST 84TH STREET, 16C",1891500,11/4/19
UPPER EAST SIDE (96-110),"1150 FIFTH AVE, 2E",1525000,11/4/19
UPPER WEST SIDE (59-79),"201 WEST 70TH STREET, 19KL",1045076,11/4/19
UPPER WEST SIDE (59-79),"43 WEST 64TH STREET, 8B",3900000,11/4/19
UPPER WEST SIDE (59-79),"43 WEST 64TH STREET, STOR1",3900000,11/4/19
UPPER WEST SIDE (79-96),"153 WEST 80TH STREET, 2A",405000,11/4/19
UPPER WEST SIDE (79-96),"153 WEST 80TH STREET, 2C",400000,11/4/19
UPPER WEST SIDE (79-96),"320 CENTRAL PARK W, 6MN",1,11/4/19
UPPER WEST SIDE (96-116),"420 RIVERSIDE DRIVE, 4B",2200000,11/4/19
WASHINGTON HEIGHTS UPPER,"116 PINEHURST AVENUE, G11",650000,11/4/19
ALPHABET CITY,"209 EAST 7TH STREET, 1W",220000,11/5/19
ALPHABET CITY,"629 EAST 6TH STREET, 5",1337000,11/5/19
CLINTON,"500 WEST 43RD STREET, 35B",848000,11/5/19
FASHION,"16 WEST 40TH STREET, 30B",5995000,11/5/19
FLATIRON,"4 WEST 21ST STREET, 11D",1500000,11/5/19
FLATIRON,49-51 WEST 23RD STREET,1287813,11/5/19
GRAMERCY,"38 GRAMERCY PARK E, 4A/B",1650000,11/5/19
GRAMERCY,"50 LEXINGTON AVENUE, 20G",655000,11/5/19
GRAMERCY,"122 EAST 23RD STREET, N1206",5600000,11/5/19
GREENWICH VILLAGE-CENTRAL,"79 WEST 12TH STREET, 5F",1050000,11/5/19
GREENWICH VILLAGE-CENTRAL,"16 EAST 12TH STREET, 8A",1225000,11/5/19
GREENWICH VILLAGE-WEST,257 WEST 4TH STREET,4000000,11/5/19
HARLEM-CENTRAL,"163 SAINT NICHOLAS AVENUE, 2A",995000,11/5/19
HARLEM-CENTRAL,"130 LENOX AVENUE, 1107",860000,11/5/19
HARLEM-EAST,"424 EAST 115TH STREET, 1A",102900,11/5/19
HARLEM-EAST,"424 EAST 115TH STREET, 4B",90000,11/5/19
INWOOD,"50 PARK TERRACE WEST, 4B",399000,11/5/19
INWOOD,"25 INDIAN ROAD, 3G",800000,11/5/19
MIDTOWN EAST,"235 EAST 57TH STREET, 5F",1050000,11/5/19
MIDTOWN EAST,"2 TUDOR CITY PLACE, 5BS",1000000,11/5/19
MIDTOWN EAST,"225 EAST 57TH STREET, 4D",1172500,11/5/19
MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 2511",1250000,11/5/19
MURRAY HILL,"35 PARK AVENUE, 9E",500000,11/5/19
ROOSEVELT ISLAND,"531 MAIN STREET, 525",600000,11/5/19
SOHO,"111 WOOSTER STREET, 4D",2688000,11/5/19
UPPER EAST SIDE (59-79),"421 EAST 78TH STREET, 1C",312500,11/5/19
UPPER EAST SIDE (59-79),"517 E 77TH STREET, 5A",310000,11/5/19
UPPER EAST SIDE (59-79),"875 PARK AVENUE, 5C",3500000,11/5/19
UPPER EAST SIDE (59-79),"230 EAST 73 STREET, 2G",710000,11/5/19
UPPER EAST SIDE (59-79),"345 EAST 73RD STREET, #9L",760000,11/5/19
UPPER EAST SIDE (59-79),"435 EAST 77TH STREET, 4F",590000,11/5/19
UPPER EAST SIDE (59-79),"530 EAST 72ND STREET, 18E",1515000,11/5/19
UPPER EAST SIDE (59-79),"304 EAST 65TH STREET, 7A",830000,11/5/19
UPPER EAST SIDE (79-96),"8 EAST 83RD STREET, 12F",2850000,11/5/19
UPPER EAST SIDE (79-96),"350 EAST 82ND STREET, 5C",710000,11/5/19
UPPER WEST SIDE (59-79),"303 WEST 66TH STREET, 12FW",950000,11/5/19
UPPER WEST SIDE (59-79),"322 WEST 72ND STREET, 12D",1250000,11/5/19
UPPER WEST SIDE (59-79),"120 RIVERSIDE BOULEVARD, 15F",1375000,11/5/19
UPPER WEST SIDE (59-79),"140 WEST END AVENUE, 8S",460000,11/5/19
UPPER WEST SIDE (59-79),"215 WEST 75TH STREET, 7A",667500,11/5/19
UPPER WEST SIDE (79-96),"203 WEST 90TH STREET, 6D",1425550,11/5/19
UPPER WEST SIDE (96-116),"771 WEST END AVENUE, 2D",1775000,11/5/19
ALPHABET CITY,"630 EAST 14TH STREET, 12",390390,11/6/19
CHELSEA,"450 WEST 17TH STREET, 1806",1245000,11/6/19
CLINTON,"505 WEST 43RD STREET, 4T",748598,11/6/19
CLINTON,"505 WEST 43RD STREET, 5T",758596,11/6/19
CLINTON,"505 WEST 43RD STREET, 6C",941881,11/6/19
CLINTON,"505 WEST 43RD STREET, 6T",771027,11/6/19
CLINTON,"635 WEST 42ND STREET, 22C",1027000,11/6/19
GRAMERCY,"201 EAST 21ST STREET, 15E",763000,11/6/19
GREENWICH VILLAGE-CENTRAL,"70 EAST 10TH STREET, 7M",1640000,11/6/19
GREENWICH VILLAGE-CENTRAL,"13 WEST 13TH STREET, 4HS",762500,11/6/19
GREENWICH VILLAGE-WEST,"111 BARROW STREET, 6B",1600000,11/6/19
GREENWICH VILLAGE-WEST,"140 CHARLES STREET, 9E",1416000,11/6/19
HARLEM-CENTRAL,"163 ST NICHOLAS AVENUE, 2G",1349000,11/6/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 701/P",958000,11/6/19
JAVITS CENTER,"553 WEST 30TH STREET, 24C",4505750,11/6/19
JAVITS CENTER,"553 WEST 30TH STREET, 24F",2350250,11/6/19
KIPS BAY,"300 EAST 40TH STREET, 32-M",875000,11/6/19
LOWER EAST SIDE,"50 CLINTON STREET, 4D",2200000,11/6/19
MANHATTAN VALLEY,"407 CENTRAL PARK WEST, 2C",870000,11/6/19
MANHATTAN VALLEY,"400 CENTRAL PARK WEST, 6F",635000,11/6/19
MIDTOWN CBD,"145 EAST 48TH STREET, 15B",670000,11/6/19
MIDTOWN EAST,"418 EAST 59TH STREET, 5C",712500,11/6/19
MIDTOWN WEST,"160 CENTRAL PARK SOUTH, 1427",900000,11/6/19
MIDTOWN WEST,"100 CENTRAL PARK SOUTH, 1112B",4150000,11/6/19
MORNINGSIDE HEIGHTS,"100 LASALLE STREET, 13G",785000,11/6/19
MURRAY HILL,"16 PARK AVENUE, 9D",700000,11/6/19
MURRAY HILL,"201 EAST 28TH STREET, 16-L",765000,11/6/19
MURRAY HILL,"80 PARK AVENUE, 15N",980000,11/6/19
UPPER EAST SIDE (59-79),"200 EAST 62ND STREET, 8C",902934,11/6/19
UPPER EAST SIDE (59-79),"404 E 76TH ST, 2O",590000,11/6/19
UPPER EAST SIDE (59-79),"343 EAST 74TH STREET, 12A",565000,11/6/19
UPPER EAST SIDE (59-79),"420 EAST 64TH STREET, E 3B",540225,11/6/19
UPPER EAST SIDE (79-96),3 EAST 94TH ST,21000000,11/6/19
UPPER EAST SIDE (79-96),"21 EAST 90TH STREET, PHD",9150000,11/6/19
UPPER EAST SIDE (79-96),"175 EAST 79TH STREET, 16A",1462500,11/6/19
UPPER EAST SIDE (79-96),"435 EAST 86TH STREET, 6F",689000,11/6/19
UPPER EAST SIDE (79-96),"201 EAST 80TH STREET, 11G",3325000,11/6/19
UPPER EAST SIDE (79-96),"201 EAST 80TH STREET, 22A",5300000,11/6/19
UPPER EAST SIDE (79-96),"360 EAST 89TH STREET, 28A",5700000,11/6/19
UPPER WEST SIDE (59-79),"269 WEST 72ND STREET, 10B",730000,11/6/19
UPPER WEST SIDE (59-79),"30 WEST 63RD STREET, 27S",4995000,11/6/19
UPPER WEST SIDE (59-79),"205 WEST END AVENUE, 16V",890000,11/6/19
UPPER WEST SIDE (79-96),308 WEST 82ND STREET,18650000,11/6/19
UPPER WEST SIDE (79-96),"107 WEST 86TH STREET, 6G",675000,11/6/19
WASHINGTON HEIGHTS UPPER,"200 CABRINI BOULEVARD, 66",349056,11/6/19
ALPHABET CITY,"512 EAST 11TH ST, 5C",359000,11/7/19
CHELSEA,"201 WEST 16TH STREET, 12DG",1475000,11/7/19
CHELSEA,"231 WEST 21 STREET, 2E",949000,11/7/19
CIVIC CENTER,"80 CHAMBERS ST, 12D",2075000,11/7/19
CIVIC CENTER,"108 LEONARD STREET, 5I",2128269,11/7/19
CIVIC CENTER,"91 LEONARD STREET, 14D",1357531,11/7/19
CLINTON,"500 WEST 43RD STREET, 21J",862000,11/7/19
CLINTON,"505 WEST 43RD STREET, 8G",1715000,11/7/19
CLINTON,"635 WEST 42ND STREET, 37D",1470000,11/7/19
CLINTON,513 WEST 56TH STREET,1,11/7/19
CLINTON,857 10TH AVENUE,1,11/7/19
CLINTON,514 WEST 57TH STREET,1,11/7/19
CLINTON,524 WEST 57TH STREET,1,11/7/19
CLINTON,530 WEST 57TH STREET,1,11/7/19
CLINTON,510 WEST 57TH STREET,1,11/7/19
CLINTON,508 WEST 57TH STREET,1,11/7/19
FLATIRON,"45 EAST 22ND STREET, 11A",2647450,11/7/19
GREENWICH VILLAGE-CENTRAL,"30 FIFTH AVENUE, 12D",1931500,11/7/19
HARLEM-CENTRAL,"1845 ADAM CLAYTON POWELL JR BLVD, A6B",1800000,11/7/19
HARLEM-CENTRAL,"2351 ADAM CLAYTON POWELL, 416",733854,11/7/19
HARLEM-CENTRAL,"64 EAST 126 STREET, 2",910000,11/7/19
JAVITS CENTER,"553 WEST 30TH STREET, 34C",4695837,11/7/19
KIPS BAY,"343 EAST 30TH STREET, 4-K",725000,11/7/19
LITTLE ITALY,"210 BOWERY, 2ND F",3200000,11/7/19
MIDTOWN EAST,"45 TUDOR CITY PLACE, 403",420810,11/7/19
MIDTOWN EAST,"36 SUTTON PLACE SOUTH, 1E",600000,11/7/19
MIDTOWN WEST,"100 WEST 57TH STREET, 11O",155000,11/7/19
MIDTOWN WEST,"300 WEST 53RD STREET, 5B",910000,11/7/19
MORNINGSIDE HEIGHTS,"501 WEST 123RD STREET, 18H",620000,11/7/19
TRIBECA,"111 MURRAY STREET, 10B",1800000,11/7/19
UPPER EAST SIDE (59-79),"650 PARK AVENUE, 6B",1650000,11/7/19
UPPER EAST SIDE (59-79),"35 EAST 75TH STREET, 5B",1600000,11/7/19
UPPER EAST SIDE (59-79),"960 FIFTH AVENUE, 10A",47000000,11/7/19
UPPER EAST SIDE (59-79),"3 EAST 77TH STREET, SR-G",47000000,11/7/19
UPPER EAST SIDE (59-79),"150 EAST 61 STREET, 16B",1890000,11/7/19
UPPER EAST SIDE (59-79),"520 EAST 72ND STREET, 4-O",460000,11/7/19
UPPER EAST SIDE (79-96),"235 EAST 87TH STREET, 7K",1254750,11/7/19
UPPER EAST SIDE (79-96),"330 EAST 80TH STREET, 5D",697000,11/7/19
UPPER EAST SIDE (79-96),"444 EAST 87TH STREET, 4B",445000,11/7/19
UPPER EAST SIDE (79-96),"525 EAST 82ND STREET, 2F",490000,11/7/19
UPPER WEST SIDE (59-79),"25 WEST 64TH STREET, 8C",360000,11/7/19
UPPER WEST SIDE (59-79),"17 WEST 71ST STREET, 4B",3240000,11/7/19
UPPER WEST SIDE (59-79),"10 WEST END AVENUE, 8H",1975000,11/7/19
UPPER WEST SIDE (59-79),"142 WEST END AVENUE, 18V",860000,11/7/19
UPPER WEST SIDE (59-79),"200 WEST 79TH STREET, PHL",2420000,11/7/19
UPPER WEST SIDE (59-79),"200 WEST 79TH ST, 14R",699000,11/7/19
UPPER WEST SIDE (79-96),"150 WEST 87TH, 1BF",2068706,11/7/19
UPPER WEST SIDE (79-96),"140 RIVERSIDE DRIVE, 19HO",6221250,11/7/19
UPPER WEST SIDE (96-116),"310 WEST 99TH STREET, 605",555000,11/7/19
CHELSEA,"555 WEST 23RD STREET, N10A",1150000,11/8/19
CHELSEA,"210 WEST 19TH STREET, COMM2",950000,11/8/19
CHELSEA,"210 WEST 19TH STREET, 1E",950000,11/8/19
CIVIC CENTER,"108 LEONARD STREET, 5L",2685917,11/8/19
CIVIC CENTER,"108 LEONARD STREET, 7K",1777091,11/8/19
FLATIRON,"38 WEST 26TH STREET, 2",3700000,11/8/19
GREENWICH VILLAGE-CENTRAL,"20 EAST 9TH STREET, 17A",910000,11/8/19
GREENWICH VILLAGE-WEST,37 PERRY STREET,19250000,11/8/19
GREENWICH VILLAGE-WEST,"225 WEST 10TH STREET, 2A",1050000,11/8/19
HARLEM-CENTRAL,"368 WEST 117 STREET, 4B",1260000,11/8/19
HARLEM-EAST,223 EAST 96TH STREET,7500000,11/8/19
HARLEM-UPPER,548 WEST 142ND STREET,499000,11/8/19
JAVITS CENTER,"430 WEST 34TH STREET, 7L",390000,11/8/19
LOWER EAST SIDE,"210 EAST BROADWAY, H804",825000,11/8/19
LOWER EAST SIDE,"173 EAST BROADWAY, 6D",2375000,11/8/19
MANHATTAN VALLEY,"15 WEST 108TH STREET, 20",215000,11/8/19
MIDTOWN EAST,"5 TUDOR CITY PLACE, 1533",422403,11/8/19
MIDTOWN EAST,"40 SUTTON PLACE, 3H",1125000,11/8/19
MIDTOWN EAST,"40 SUTTON PLACE, 3J",1125000,11/8/19
MIDTOWN WEST,"205 WEST 57TH STREET, 1CC",325000,11/8/19
MIDTOWN WEST,"768 5 AVENUE, 1430",1900000,11/8/19
SOHO,"45 GREENE STREET, COMM",12175016,11/8/19
SOHO,595 BROADWAY,16200000,11/8/19
TRIBECA,"44 LAIGHT STREET, 1B",4675000,11/8/19
TRIBECA,"44 LAIGHT STREET, P15",4675000,11/8/19
UPPER EAST SIDE (59-79),"912 FIFTH AVENUE, 4-B",3300000,11/8/19
UPPER EAST SIDE (59-79),"116 EAST 63RD STREET, 8C",2730000,11/8/19
UPPER EAST SIDE (59-79),"188 EAST 70TH STREET, 5E",900000,11/8/19
UPPER EAST SIDE (59-79),"404 EAST 79TH STREET, 26C",780000,11/8/19
UPPER EAST SIDE (79-96),"929 PARK AVENUE, 5A",850000,11/8/19
UPPER EAST SIDE (79-96),"1438 THIRD AVENUE, 21E",2025000,11/8/19
UPPER WEST SIDE (59-79),"180 WEST END AVENUE, 19K",400000,11/8/19
UPPER WEST SIDE (59-79),"215 WEST 75TH STREET, 10G",825000,11/8/19
UPPER WEST SIDE (59-79),"205 WEST END AVENUE, 14M",965000,11/8/19
UPPER WEST SIDE (79-96),"425 WEST END AVENUE, 7B",2850000,11/8/19
UPPER WEST SIDE (96-116),"952 COLUMBUS AVENUE, 2B",935000,11/8/19
WASHINGTON HEIGHTS UPPER,521 WEST 180 STREET,4505000,11/8/19
WASHINGTON HEIGHTS UPPER,"900 WEST 190TH STREET, 10M",575000,11/8/19
WASHINGTON HEIGHTS UPPER,"730 FORT WASHINGTON AVENUE, 4N",815000,11/8/19
MURRAY HILL,"143 EAST 34TH STREET, 7S",10,11/9/19
ALPHABET CITY,"626 E. 9TH STREET, 2F",701000,11/11/19
CLINTON,"505 WEST 43RD STREET, 3C",1177152,11/11/19
CLINTON,"505 WEST 43RD STREET, 6D",1271498,11/11/19
FLATIRON,"10 WEST 15TH STREET, 928",1810000,11/11/19
GRAMERCY,"215 EAST 19TH STREET, 2J",1980000,11/11/19
GREENWICH VILLAGE-CENTRAL,"11 FIFTH AVENUE, 9U",1100000,11/11/19
MIDTOWN WEST,"350 WEST 42ND STREET, 23D",995000,11/11/19
UPPER EAST SIDE (59-79),"930 FIFTH AVENUE, 14E",1775000,11/11/19
UPPER EAST SIDE (59-79),"850 PARK AVENUE, 3B",5800000,11/11/19
CHELSEA,"225 WEST 25TH STREET, 2J",857500,11/12/19
CHINATOWN,"123 BAXTER STREET, 3D",1387500,11/12/19
CIVIC CENTER,"49-51 CHAMBERS STREET, 8B",2900000,11/12/19
CIVIC CENTER,"91 LEONARD STREET, 14A",4851831,11/12/19
CIVIC CENTER,"91 LEONARD STREET, SU51",4851831,11/12/19
CLINTON,"505 WEST 43RD STREET, 3K",1236754,11/12/19
CLINTON,"505 WEST 43RD STREET, 5J",865864,11/12/19
CLINTON,"505 WEST 47TH STREET, PH2-N",1850000,11/12/19
FINANCIAL,"15 WILLIAM STREET, 26E",1685000,11/12/19
FLATIRON,"5 EAST 22ND STREET, 15B",975000,11/12/19
FLATIRON,"45 EAST 22ND STREET, 17A",4150000,11/12/19
GRAMERCY,"205 3RD AVENUE, 11P",448000,11/12/19
GRAMERCY,"211 EAST 18TH STREET, 2B",514216,11/12/19
GREENWICH VILLAGE-WEST,"31 JANE STREET, 4A",679000,11/12/19
HARLEM-CENTRAL,"2460 7TH AVENUE, 21",350000,11/12/19
HARLEM-CENTRAL,"2040 FREDERICK DOUGLASS B, 7C",1390369,11/12/19
HARLEM-CENTRAL,"148 WEST 121 STREET, 3",908213,11/12/19
JAVITS CENTER,"553 WEST 30TH STREET, 27C",4578750,11/12/19
KIPS BAY,"330 EAST 38TH STREET, 6D",1750000,11/12/19
KIPS BAY,"415 EAST 37TH STREET, 7F",960000,11/12/19
LOWER EAST SIDE,"383 GRAND STREET, M103",720000,11/12/19
LOWER EAST SIDE,"250 SOUTH STREET, 51H",1419368,11/12/19
LOWER EAST SIDE,"183 EAST BROADWAY, 3A",836250,11/12/19
LOWER EAST SIDE,"183 EAST BROADWAY, 3B",828750,11/12/19
MIDTOWN CBD,"110 E 57 ST, 5H",667500,11/12/19
MIDTOWN EAST,"251 EAST 51ST STREET, 7E",650000,11/12/19
MIDTOWN EAST,"301 EAST 48TH ST, 14C",800000,11/12/19
MIDTOWN EAST,"400 E. 56TH STREET, 20-O",845000,11/12/19
MIDTOWN EAST,"20 SUTTON PLACE SOUTH, 3-D",1907500,11/12/19
MIDTOWN EAST,"418 EAST 59TH STREET, 7A",1295000,11/12/19
MIDTOWN EAST,"35 SUTTON PLACE, 8F",1300000,11/12/19
MIDTOWN WEST,"157 WEST 57TH STREET, 43C",14799449,11/12/19
MIDTOWN WEST,"40 WEST 55TH STREET, 6B",1850000,11/12/19
MIDTOWN WEST,"77 WEST 55TH STREET, 16B",1637500,11/12/19
MURRAY HILL,"288 LEXINGTON AVENUE, 7-E",615000,11/12/19
MURRAY HILL,"251 EAST 32ND STREET, 14D",497500,11/12/19
MURRAY HILL,"277 FIFTH AVENUE, 20B",1895000,11/12/19
MURRAY HILL,"277 FIFTH AVENUE, 23D",3267183,11/12/19
SOHO,"514 BROADWAY, 6G",2600000,11/12/19
SOHO,"133 WOOSTER STREET, 4F",3825000,11/12/19
SOUTHBRIDGE,"90 BEEKMAN STREET, 6G",875000,11/12/19
UPPER EAST SIDE (59-79),"225 EAST 74TH STREET, 5B",725000,11/12/19
UPPER EAST SIDE (59-79),"311 EAST 71ST STREET, 4H",650000,11/12/19
UPPER EAST SIDE (59-79),"400 EAST 77TH STREET, 2C",580000,11/12/19
UPPER EAST SIDE (59-79),"300 EAST 62ND STREET, 1503",543000,11/12/19
UPPER EAST SIDE (59-79),"1160 THIRD AVENUE, 4K",540000,11/12/19
UPPER EAST SIDE (59-79),"305 EAST 72ND STREET, #2AB",860000,11/12/19
UPPER EAST SIDE (79-96),7 EAST 81ST STREET,9900000,11/12/19
UPPER EAST SIDE (79-96),224 EAST 81ST STREET,6300000,11/12/19
UPPER EAST SIDE (79-96),"7 EAST 85TH STREET, 6C",700000,11/12/19
UPPER EAST SIDE (79-96),"444 EAST 84TH STREET, 9G",730000,11/12/19
UPPER EAST SIDE (79-96),"170 EAST 87TH STREET, E10A",2500000,11/12/19
UPPER EAST SIDE (79-96),"1623 THIRD AVENUE, 26D",905000,11/12/19
UPPER EAST SIDE (79-96),"350 EAST 82ND ST, 3M",740000,11/12/19
UPPER EAST SIDE (79-96),"389 EAST 89TH STREET, 31A",2680000,11/12/19
UPPER EAST SIDE (79-96),"400 EAST 90TH STREET, 4D",537000,11/12/19
UPPER EAST SIDE (79-96),"40 EAST END AVENUE, 5B",3222242,11/12/19
UPPER EAST SIDE (96-110),"49 EAST 96TH STREET, 4B",910000,11/12/19
UPPER WEST SIDE (59-79),"50 WEST 67TH STREET, 8GH",1900000,11/12/19
UPPER WEST SIDE (59-79),"45 WEST 67TH STREET, 18F",1125000,11/12/19
UPPER WEST SIDE (79-96),"320 CENTRAL PARK WEST, 15-I",35490,11/12/19
UPPER WEST SIDE (79-96),"10 WEST 93RD STREET, 5B",860000,11/12/19
